"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"09:02:14:559","1723852083588","  76.657","   0.000","  800","   2.670"," 790.565"," 219.601","   0.041"," 340.379","  94.550"," 61","0","   1.277"," 113.404","  31.501","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:14:658","1724099762088","  76.757","   2.000","  800","   2.866"," 790.850"," 219.680","   0.263"," 340.406","  94.557"," 61","0","   1.337"," 113.536","  31.538","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:14:758","1724348853136","  76.856","  10.000"," 3500","  13.197"," 792.168"," 220.047","   5.549"," 340.960","  94.711"," 66","0","   1.455"," 113.682","  31.578","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:14:857","1724595817288","  76.955","   5.000","  800","   7.320"," 792.892"," 220.248","   2.442"," 341.202","  94.778"," 61","0","   1.391"," 113.820","  31.617","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:14:956","1724842165863","  77.054","   1.000","  800","   2.880"," 793.177"," 220.327","   0.202"," 341.221","  94.784"," 60","0","   1.311"," 113.949","  31.653","   0.004","   0.003","   0.001","  47.000","  750"
"09:02:15:058","1725097562263","  77.157","   8.000","  800","   5.395"," 793.729"," 220.480","   0.679"," 341.291","  94.803"," 60","0","   1.569"," 114.110","  31.697","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:15:156","1725343355250","  77.255","  10.000","  800","   9.004"," 794.617"," 220.727","   2.604"," 341.548","  94.874"," 59","0","   1.523"," 114.260","  31.739","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:15:255","1725589505120","  77.354","   2.000"," 1700","   3.124"," 794.925"," 220.812","   0.262"," 341.573","  94.882"," 59","0","   1.345"," 114.393","  31.776","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:15:355","1725838380225","  77.454","   4.000","  800","   4.093"," 795.333"," 220.926","   0.510"," 341.624","  94.896"," 59","0","   1.357"," 114.528","  31.813","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:15:454","1726085553030","  77.553","   5.000"," 1700","   6.382"," 795.966"," 221.102","   1.383"," 341.761","  94.934"," 59","0","   1.558"," 114.682","  31.856","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:15:557","1726343039454","  77.656","   6.000"," 3100","   8.228"," 796.815"," 221.338","   3.197"," 342.091","  95.025"," 62","0","   1.407"," 114.828","  31.897","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:15:655","1726587538000","  77.754","   2.000","  800","   3.052"," 797.114"," 221.421","   0.300"," 342.121","  95.034"," 59","0","   1.334"," 114.958","  31.933","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:15:758","1726843721125","  77.857","   1.000"," 1700","   2.719"," 797.394"," 221.498","   0.130"," 342.134","  95.037"," 59","0","   1.328"," 115.095","  31.971","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:15:858","1727093459190","  77.957","   0.000"," 1700","   2.129"," 797.607"," 221.557","   0.023"," 342.137","  95.038"," 59","0","   1.274"," 115.222","  32.006","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:15:958","1727341961415","  78.056","   2.000"," 1700","   3.406"," 797.946"," 221.652","   0.370"," 342.173","  95.048"," 58","0","   1.320"," 115.354","  32.043","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:16:058","1727593100825","  78.157","   5.000","  800","   3.986"," 798.347"," 221.763","   0.816"," 342.256","  95.071"," 59","0","   1.399"," 115.495","  32.082","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:16:154","1727832264575","  78.253","   2.000","  800","   3.060"," 798.641"," 221.845","   0.286"," 342.283","  95.079"," 59","0","   1.333"," 115.622","  32.117","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:16:259","1728092588400","  78.357","  27.000"," 3500","  13.687"," 800.069"," 222.241","   8.467"," 343.167","  95.324"," 70","0","   1.571"," 115.786","  32.163","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:16:355","1728332036964","  78.453","  99.000"," 3500","  55.571"," 805.404"," 223.723","  43.574"," 347.350","  96.486"," 82","0","   2.429"," 116.020","  32.228","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:16:456","1728585013082","  78.555","  99.000"," 3500","  60.360"," 811.526"," 225.424","  47.539"," 352.171","  97.825"," 84","0","   2.354"," 116.258","  32.294","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:16:556","1728835117292","  78.655","  96.000"," 3500","  60.714"," 817.614"," 227.115","  47.809"," 356.965","  99.157"," 86","0","   2.256"," 116.484","  32.357","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:16:658","1729087905278","  78.756","  98.000"," 3500","  57.795"," 823.472"," 228.742","  45.429"," 361.570"," 100.436"," 86","0","   2.483"," 116.736","  32.427","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:16:754","1729327517356","  78.852","  98.000"," 3500","  57.632"," 829.008"," 230.280","  45.127"," 365.905"," 101.640"," 87","0","   2.461"," 116.973","  32.492","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:16:856","1729581974240","  78.954","  92.000"," 3500","  56.281"," 834.750"," 231.875","  44.110"," 370.405"," 102.890"," 88","0","   2.182"," 117.195","  32.554","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:16:956","1729832890932","  79.055","  99.000"," 3500","  57.920"," 840.576"," 233.493","  45.492"," 374.981"," 104.161"," 90","0","   2.528"," 117.449","  32.625","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:17:058","1730086030700","  79.157","  95.000"," 3500","  56.822"," 846.343"," 235.095","  44.491"," 379.497"," 105.416"," 88","0","   2.428"," 117.696","  32.693","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:17:155","1730329255880","  79.254","  99.000"," 3500","  57.541"," 851.954"," 236.654","  45.332"," 383.917"," 106.644"," 90","0","   2.455"," 117.935","  32.760","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:17:259","1730586940946","  79.357","  99.000"," 3500","  59.457"," 858.097"," 238.360","  46.755"," 388.748"," 107.985"," 91","0","   2.478"," 118.191","  32.831","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:17:354","1730825089948","  79.453","  93.000"," 3500","  59.929"," 863.819"," 239.950","  47.350"," 393.269"," 109.241"," 93","0","   2.224"," 118.404","  32.890","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:17:455","1731076278967","  79.554","  99.000"," 3500","  57.980"," 869.658"," 241.572","  45.551"," 397.856"," 110.516"," 92","0","   2.432"," 118.648","  32.958","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:17:557","1731330208010","  79.655","  99.000"," 3500","  58.537"," 875.618"," 243.227","  45.926"," 402.531"," 111.814"," 91","0","   2.535"," 118.906","  33.030","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:17:655","1731576446925","  79.754","  25.000","  800","  18.729"," 877.467"," 243.741","  11.661"," 403.683"," 112.134"," 72","0","   1.601"," 119.065","  33.073","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:17:755","1731824857463","  79.854","   1.000","  800","   2.947"," 877.760"," 243.822","   0.136"," 403.696"," 112.138"," 68","0","   1.338"," 119.198","  33.111","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:17:855","1732074830613","  79.954","   1.000","  800","   2.901"," 878.051"," 243.903","   0.121"," 403.708"," 112.141"," 66","0","   1.337"," 119.332","  33.148","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:17:957","1732329171695","  80.056","   1.000"," 1700","   2.845"," 878.341"," 243.984","   0.125"," 403.721"," 112.145"," 64","0","   1.334"," 119.468","  33.186","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:18:058","1732581177588","  80.157","   1.000","  800","   2.813"," 878.625"," 244.063","   0.168"," 403.738"," 112.149"," 62","0","   1.316"," 119.601","  33.222","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:18:158","1732830884615","  80.257","  13.000"," 1700","  18.084"," 880.436"," 244.565","   8.892"," 404.628"," 112.397"," 67","0","   1.544"," 119.755","  33.265","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:18:257","1733075808050","  80.355","   7.000","  800","   6.382"," 881.062"," 244.740","   1.132"," 404.740"," 112.428"," 62","0","   1.477"," 119.901","  33.306","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:18:354","1733319990838","  80.453","   1.000","  800","   2.450"," 881.302"," 244.806","   0.089"," 404.748"," 112.430"," 62","0","   1.295"," 120.027","  33.341","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:18:458","1733578757460","  80.557","   3.000"," 1700","   5.807"," 881.905"," 244.974","   0.977"," 404.850"," 112.458"," 62","0","   1.529"," 120.186","  33.385","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:18:557","1733825182400","  80.656","   0.000","  800","   2.065"," 882.109"," 245.030","   0.023"," 404.852"," 112.459"," 61","0","   1.275"," 120.312","  33.420","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:18:658","1734076757800","  80.757","   0.000","  800","   2.340"," 882.345"," 245.096","   0.048"," 404.857"," 112.460"," 61","0","   1.290"," 120.442","  33.456","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:18:759","1734327948780","  80.857","   1.000"," 1700","   2.625"," 882.609"," 245.169","   0.119"," 404.869"," 112.464"," 60","0","   1.297"," 120.573","  33.492","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:18:858","1734576777963","  80.957","   3.000","  800","   3.894"," 882.997"," 245.277","   0.545"," 404.923"," 112.479"," 60","0","   1.339"," 120.706","  33.530","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:18:956","1734820623800","  81.055","   6.000","  800","   8.139"," 883.793"," 245.498","   3.258"," 405.242"," 112.567"," 62","0","   1.396"," 120.843","  33.567","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:19:056","1735069747970","  81.155","   2.000"," 1700","   2.737"," 884.067"," 245.574","   0.229"," 405.265"," 112.574"," 61","0","   1.315"," 120.974","  33.604","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:19:155","1735315661588","  81.253","   2.000","  800","   3.682"," 884.430"," 245.675","   0.429"," 405.307"," 112.585"," 61","0","   1.350"," 121.107","  33.641","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:19:254","1735563312200","  81.353","   1.000"," 1700","   2.361"," 884.664"," 245.740","   0.043"," 405.311"," 112.586"," 61","0","   1.288"," 121.235","  33.676","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:19:355","1735815416895","  81.454","   0.000"," 1700","   2.271"," 884.893"," 245.804","   0.031"," 405.314"," 112.587"," 60","0","   1.287"," 121.365","  33.713","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:19:458","1736071281088","  81.556","   5.000","  800","   7.167"," 885.629"," 246.008","   1.884"," 405.508"," 112.641"," 61","0","   1.556"," 121.525","  33.757","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:19:557","1736319147575","  81.656","   0.000","  800","   2.250"," 885.852"," 246.070","   0.026"," 405.510"," 112.642"," 60","0","   1.291"," 121.653","  33.793","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:19:654","1736562245986","  81.753","  67.000"," 3500","  36.396"," 889.400"," 247.055","  27.232"," 408.164"," 113.379"," 83","0","   1.689"," 121.818","  33.838","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:19:756","1736816593536","  81.855","  99.000"," 3500","  57.422"," 895.255"," 248.682","  45.231"," 412.777"," 114.660"," 88","0","   1.823"," 122.004","  33.890","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:19:858","1737070557417","  81.957","  95.000"," 3500","  57.723"," 901.133"," 250.315","  45.439"," 417.403"," 115.945"," 89","0","   1.903"," 122.197","  33.944","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:19:958","1737319169884","  82.057","  99.000"," 3500","  58.414"," 906.955"," 251.932","  45.758"," 421.964"," 117.212"," 91","0","   1.915"," 122.388","  33.997","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:20:055","1737560506014","  82.153"," 100.000"," 3500","  58.047"," 912.571"," 253.492","  46.051"," 426.420"," 118.450"," 91","0","   1.785"," 122.561","  34.045","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:20:155","1737810066454","  82.253","  96.000"," 3500","  57.801"," 918.355"," 255.099","  45.115"," 430.934"," 119.704"," 93","0","   1.848"," 122.746","  34.096","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:20:255","1738059598142","  82.353","  99.000"," 3500","  58.945"," 924.252"," 256.737","  46.533"," 435.590"," 120.997"," 93","0","   1.910"," 122.937","  34.149","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:20:355","1738308932258","  82.453","  95.000"," 3500","  57.084"," 929.958"," 258.322","  44.924"," 440.080"," 122.245"," 95","0","   1.738"," 123.111","  34.197","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:20:458","1738566966790","  82.557","  99.000"," 3500","  59.554"," 936.119"," 260.033","  46.566"," 444.898"," 123.583"," 95","0","   2.037"," 123.321","  34.256","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:20:554","1738807226792","  82.653"," 100.000"," 3500","  57.708"," 941.678"," 261.577","  45.912"," 449.320"," 124.811"," 96","0","   1.747"," 123.490","  34.303","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:20:655","1739057915342","  82.754","  92.000"," 3500","  58.900"," 947.598"," 263.222","  45.761"," 453.920"," 126.089"," 97","0","   1.908"," 123.681","  34.356","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:20:755","1739307469898","  82.854","  99.000"," 3500","  58.698"," 953.471"," 264.853","  46.540"," 458.576"," 127.382"," 97","0","   1.843"," 123.866","  34.407","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:20:855","1739557685435","  82.954","  68.000"," 1700","  44.962"," 957.981"," 266.106","  34.150"," 462.002"," 128.334"," 83","0","   1.739"," 124.040","  34.456","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:20:956","1739809128350","  83.055","   0.000","  800","   2.402"," 958.223"," 266.173","   0.065"," 462.009"," 128.336"," 70","0","   1.291"," 124.170","  34.492","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:21:057","1740060506513","  83.156","   0.000","  800","   2.292"," 958.454"," 266.237","   0.042"," 462.013"," 128.337"," 67","0","   1.292"," 124.301","  34.528","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:21:158","1740311890750","  83.256","   4.000"," 1700","   5.512"," 959.010"," 266.392","   1.630"," 462.177"," 128.383"," 66","0","   1.389"," 124.441","  34.567","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:21:258","1740562716063","  83.357","   3.000","  800","   4.287"," 959.441"," 266.511","   0.683"," 462.246"," 128.402"," 65","0","   1.341"," 124.575","  34.604","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:21:355","1740803757500","  83.454","   1.000","  800","   2.900"," 959.721"," 266.589","   0.196"," 462.265"," 128.407"," 63","0","   1.307"," 124.702","  34.639","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:21:454","1741051206625","  83.553","   4.000","  800","   6.142"," 960.331"," 266.759","   1.167"," 462.381"," 128.439"," 63","0","   1.536"," 124.854","  34.682","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:21:554","1741301368600","  83.653","  12.000","  800","  16.512"," 961.987"," 267.219","   7.849"," 463.168"," 128.658"," 64","0","   1.501"," 125.005","  34.724","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:21:655","1741551899838","  83.754","   2.000","  800","   2.865"," 962.275"," 267.299","   0.248"," 463.193"," 128.665"," 63","0","   1.314"," 125.137","  34.760","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:21:759","1741810642955","  83.857","   0.000"," 1700","   2.317"," 962.515"," 267.365","   0.039"," 463.197"," 128.666"," 63","0","   1.297"," 125.271","  34.798","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:21:854","1742049412820","  83.953","   2.000"," 1700","   3.626"," 962.862"," 267.462","   0.322"," 463.228"," 128.674"," 62","0","   1.336"," 125.399","  34.833","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:21:957","1742305250300","  84.056","   5.000","  800","   4.381"," 963.312"," 267.587","   1.204"," 463.351"," 128.709"," 61","0","   1.397"," 125.542","  34.873","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:22:056","1742552830125","  84.155","   0.000","  800","   2.134"," 963.523"," 267.645","   0.031"," 463.354"," 128.709"," 61","0","   1.280"," 125.670","  34.908","   0.000","   0.003","   0.001","  47.000","  750"
