"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"10:03:31:204","721821641921","  91.009","  93.000"," 3500","  58.625","1014.756"," 281.877","  44.824"," 507.557"," 140.988"," 71","0","   2.160"," 135.312","  37.587","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:31:307","722080683498","  91.112","  99.000"," 3500","  59.043","1020.888"," 283.580","  45.265"," 512.258"," 142.294"," 72","0","   2.204"," 135.541","  37.650","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:31:403","722317945800","  91.208","  97.000"," 3500","  59.313","1026.530"," 285.147","  45.658"," 516.602"," 143.500"," 73","0","   2.051"," 135.736","  37.704","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:31:503","722567778840","  91.308","  94.000"," 3500","  57.879","1032.328"," 286.758","  44.055"," 521.014"," 144.726"," 72","0","   2.302"," 135.967","  37.769","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:31:603","722818090884","  91.408","  99.000"," 3500","  58.696","1038.218"," 288.394","  45.206"," 525.551"," 145.986"," 74","0","   2.011"," 136.168","  37.825","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:31:705","723072329186","  91.510","  95.000"," 3500","  58.813","1044.213"," 290.059","  44.772"," 530.115"," 147.254"," 75","0","   2.532"," 136.426","  37.896","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:31:807","723327809304","  91.612","  99.000"," 3500","  59.829","1050.341"," 291.761","  46.082"," 534.835"," 148.565"," 76","0","   2.274"," 136.659","  37.961","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:31:907","723577243236","  91.712","  95.000"," 3500","  59.196","1056.261"," 293.406","  45.273"," 539.362"," 149.823"," 75","0","   2.394"," 136.899","  38.027","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:32:007","723826648466","  91.812","  99.000"," 3500","  59.930","1062.254"," 295.070","  46.086"," 543.970"," 151.103"," 76","0","   2.327"," 137.132","  38.092","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:32:105","724070351694","  91.910","  76.000"," 3500","  51.141","1067.250"," 296.458","  37.404"," 547.625"," 152.118"," 71","0","   2.215"," 137.348","  38.152","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:32:207","724325631786","  92.012","  12.000"," 3500","  20.900","1069.390"," 297.053","   8.936"," 548.540"," 152.372"," 72","0","   2.267"," 137.580","  38.217","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:32:304","724565947363","  92.109","   9.000","  800","  15.216","1070.856"," 297.460","   6.035"," 549.121"," 152.534"," 67","0","   1.885"," 137.762","  38.267","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:32:403","724813071488","  92.208","   0.000","  800","   1.920","1071.046"," 297.513","   0.017"," 549.123"," 152.534"," 65","0","   1.260"," 137.886","  38.302","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:32:504","725064624575","  92.309","   0.000","  800","   1.811","1071.228"," 297.563","   0.005"," 549.123"," 152.534"," 62","0","   1.248"," 138.012","  38.337","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:32:604","725313600350","  92.409","   0.000","  800","   2.194","1071.447"," 297.624","   0.067"," 549.130"," 152.536"," 62","0","   1.275"," 138.140","  38.372","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:32:705","725566896550","  92.510","   2.000","  800","   4.399","1071.894"," 297.748","   0.635"," 549.194"," 152.554"," 64","0","   1.390"," 138.281","  38.411","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:32:806","725818297020","  92.611","   0.000"," 1700","   2.089","1072.105"," 297.807","   0.048"," 549.199"," 152.555"," 63","0","   1.266"," 138.408","  38.447","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:32:907","726069506875","  92.712","   2.000","  800","   3.871","1072.495"," 297.915","   0.788"," 549.279"," 152.577"," 63","0","   1.330"," 138.542","  38.484","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:33:007","726320998950","  92.812","   0.000","  800","   1.991","1072.695"," 297.971","   0.009"," 549.280"," 152.578"," 62","0","   1.247"," 138.668","  38.519","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:33:104","726560936275","  92.909","   0.000","  800","   2.310","1072.918"," 298.033","   0.110"," 549.290"," 152.581"," 61","0","   1.285"," 138.792","  38.553","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:33:208","726820414900","  93.013","   0.000"," 1700","   1.937","1073.119"," 298.089","   0.030"," 549.293"," 152.581"," 62","0","   1.257"," 138.923","  38.590","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:33:308","727069834600","  93.113","   0.000"," 1700","   1.926","1073.312"," 298.142","   0.024"," 549.296"," 152.582"," 61","0","   1.261"," 139.049","  38.625","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:33:406","727315350863","  93.211","   0.000","  800","   2.136","1073.522"," 298.201","   0.057"," 549.301"," 152.584"," 62","0","   1.275"," 139.174","  38.659","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:33:508","727568575638","  93.313","   0.000","  800","   1.926","1073.717"," 298.255","   0.028"," 549.304"," 152.584"," 60","0","   1.253"," 139.301","  38.695","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:33:604","727807901660","  93.409","   1.000"," 1700","   2.853","1073.991"," 298.331","   0.199"," 549.323"," 152.590"," 61","0","   1.298"," 139.426","  38.729","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:33:703","728055643850","  93.508","   3.000","  800","   4.596","1074.448"," 298.458","   0.739"," 549.397"," 152.610"," 64","0","   1.381"," 139.563","  38.768","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:33:804","728307267675","  93.609","   0.000","  800","   1.815","1074.631"," 298.509","   0.007"," 549.397"," 152.610"," 60","0","   1.249"," 139.689","  38.803","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:33:905","728558929305","  93.710","   0.000"," 1700","   2.034","1074.836"," 298.566","   0.013"," 549.399"," 152.611"," 62","0","   1.249"," 139.815","  38.838","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:34:008","728815611913","  93.813","   0.000","  800","   1.811","1075.022"," 298.617","   0.011"," 549.400"," 152.611"," 61","0","   1.253"," 139.944","  38.873","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:34:106","729060842246","  93.911","   2.000"," 3100","   4.397","1075.455"," 298.737","   1.110"," 549.509"," 152.641"," 61","0","   1.317"," 140.074","  38.909","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:34:207","729312774638","  94.012","   0.000","  800","   2.355","1075.693"," 298.804","   0.125"," 549.522"," 152.645"," 62","0","   1.282"," 140.203","  38.945","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:34:303","729553074464","  94.108","  26.000"," 3500","  13.037","1076.949"," 299.152","   8.890"," 550.378"," 152.883"," 67","0","   1.309"," 140.329","  38.980","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:34:407","729812853513","  94.212","  98.000"," 3500","  63.346","1083.546"," 300.985","  51.271"," 555.718"," 154.366"," 72","0","   1.494"," 140.485","  39.024","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:34:503","730050327250","  94.308","  99.000"," 3500","  64.347","1089.673"," 302.687","  51.834"," 560.653"," 155.737"," 74","0","   1.816"," 140.658","  39.072","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:34:603","730301486680","  94.408","  98.000"," 3500","  62.470","1095.963"," 304.434","  50.052"," 565.693"," 157.137"," 75","0","   1.812"," 140.840","  39.122","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:34:707","730561066995","  94.512","  90.000"," 3500","  60.404","1102.250"," 306.180","  48.073"," 570.696"," 158.527"," 77","0","   1.762"," 141.024","  39.173","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:34:807","730810518219","  94.612","  99.000"," 3500","  64.276","1108.678"," 307.966","  52.169"," 575.914"," 159.976"," 79","0","   1.491"," 141.173","  39.215","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:34:903","731049415073","  94.708","  99.000"," 3500","  64.190","1114.826"," 309.674","  51.737"," 580.869"," 161.353"," 81","0","   1.982"," 141.363","  39.267","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:35:004","731301298559","  94.809","  98.000"," 3500","  63.472","1121.236"," 311.454","  51.019"," 586.021"," 162.784"," 82","0","   1.817"," 141.546","  39.318","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:35:103","731547361710","  94.908","  90.000"," 3500","  61.720","1127.325"," 313.146","  49.423"," 590.897"," 164.138"," 81","0","   1.645"," 141.708","  39.363","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:35:207","731808204818","  95.012","  99.000"," 3500","  64.441","1134.064"," 315.018","  52.364"," 596.373"," 165.659"," 81","0","   1.491"," 141.864","  39.407","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:35:303","732047591806","  95.108"," 100.000"," 3500","  64.492","1140.254"," 316.737","  52.056"," 601.369"," 167.047"," 83","0","   1.910"," 142.048","  39.458","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:35:405","732301732350","  95.210","  98.000"," 3500","  63.860","1146.760"," 318.545","  51.407"," 606.607"," 168.502"," 83","0","   1.813"," 142.232","  39.509","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:35:507","732555316207","  95.312","  95.000"," 3500","  63.621","1153.229"," 320.341","  51.380"," 611.831"," 169.953"," 83","0","   1.594"," 142.395","  39.554","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:35:603","732794202378","  95.408","  99.000"," 3500","  64.684","1159.424"," 322.062","  52.476"," 616.857"," 171.349"," 84","0","   1.557"," 142.544","  39.595","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:35:707","733055284464","  95.512","  99.000"," 3500","  63.834","1166.106"," 323.918","  51.262"," 622.223"," 172.840"," 84","0","   2.057"," 142.759","  39.655","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:35:803","733293742168","  95.608","  99.000"," 3500","  64.433","1172.266"," 325.629","  51.964"," 627.191"," 174.220"," 84","0","   1.807"," 142.932","  39.703","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:35:907","733554130156","  95.712","  93.000"," 3500","  62.904","1178.833"," 327.453","  50.629"," 632.476"," 175.688"," 84","0","   1.593"," 143.098","  39.749","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:36:007","733803628867","  95.812","  99.000"," 3500","  64.724","1185.307"," 329.252","  52.020"," 637.680"," 177.133"," 84","0","   1.527"," 143.251","  39.792","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:36:104","734043651079","  95.909"," 100.000"," 3500","  64.295","1191.494"," 330.971","  52.419"," 642.724"," 178.534"," 85","0","   1.965"," 143.440","  39.844","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:36:207","734302417936","  96.012","  98.000"," 3500","  62.403","1197.968"," 332.769","  50.071"," 647.919"," 179.977"," 87","0","   1.819"," 143.629","  39.897","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:36:308","734552330825","  96.113","  58.000","  800","  41.779","1202.154"," 333.932","  32.726"," 651.198"," 180.888"," 79","0","   1.564"," 143.785","  39.940","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:36:408","734801753900","  96.213","   0.000","  800","   2.134","1202.368"," 333.991","   0.038"," 651.201"," 180.889"," 72","0","   1.271"," 143.912","  39.976","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:36:506","735046022088","  96.311","   0.000","  800","   2.052","1202.569"," 334.047","   0.016"," 651.203"," 180.890"," 68","0","   1.253"," 144.035","  40.010","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:36:604","735290540788","  96.409","   1.000","  800","   2.383","1202.802"," 334.112","   0.087"," 651.211"," 180.892"," 68","0","   1.283"," 144.161","  40.045","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:36:708","735550020025","  96.513","   3.000","  800","   6.095","1203.436"," 334.288","   1.324"," 651.349"," 180.930"," 67","0","   1.525"," 144.320","  40.089","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:36:803","735786802763","  96.608","   0.000","  800","   1.988","1203.625"," 334.340","   0.027"," 651.352"," 180.931"," 66","0","   1.259"," 144.439","  40.122","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:36:903","736038380625","  96.708","   0.000","  800","   1.955","1203.822"," 334.395","   0.010"," 651.353"," 180.931"," 65","0","   1.248"," 144.565","  40.157","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:37:004","736289630563","  96.809","   0.000","  800","   2.210","1204.045"," 334.457","   0.076"," 651.360"," 180.933"," 63","0","   1.294"," 144.695","  40.193","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:37:105","736540905888","  96.910","   1.000","  800","   3.080","1204.355"," 334.543","   0.425"," 651.403"," 180.945"," 65","0","   1.284"," 144.825","  40.229","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:37:206","736792311563","  97.011","   0.000","  800","   2.253","1204.582"," 334.606","   0.091"," 651.412"," 180.948"," 63","0","   1.276"," 144.953","  40.265","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:37:307","737043826025","  97.112","   0.000","  800","   1.932","1204.777"," 334.660","   0.021"," 651.415"," 180.948"," 65","0","   1.255"," 145.080","  40.300","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:37:407","737295349088","  97.212","   0.000","  800","   1.983","1204.977"," 334.716","   0.015"," 651.416"," 180.949"," 64","0","   1.260"," 145.207","  40.335","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:37:508","737545435163","  97.313","   0.000","  800","   1.846","1205.162"," 334.767","   0.011"," 651.417"," 180.949"," 64","0","   1.249"," 145.332","  40.370","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:37:604","737784802525","  97.409","   1.000","  800","   2.777","1205.429"," 334.841","   0.229"," 651.439"," 180.955"," 63","0","   1.297"," 145.457","  40.405","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:37:708","738044231063","  97.513","   3.000","  800","   5.923","1206.045"," 335.012","   1.231"," 651.567"," 180.991"," 63","0","   1.525"," 145.615","  40.449","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:37:808","738293800463","  97.613","   0.000","  800","   1.807","1206.225"," 335.063","   0.009"," 651.568"," 180.991"," 64","0","   1.247"," 145.740","  40.483","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:37:908","738543091863","  97.713","   0.000","  800","   1.984","1206.424"," 335.118","   0.012"," 651.569"," 180.991"," 62","0","   1.250"," 145.865","  40.518","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:38:008","738792512788","  97.813","   0.000","  800","   1.827","1206.606"," 335.168","   0.009"," 651.570"," 180.992"," 63","0","   1.247"," 145.990","  40.553","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:38:105","739035516388","  97.910","   1.000","  800","   2.681","1206.868"," 335.241","   0.259"," 651.595"," 180.999"," 63","0","   1.304"," 146.117","  40.588","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:38:204","739281100138","  98.008","   0.000","  800","   1.938","1207.058"," 335.294","   0.032"," 651.598"," 181.000"," 64","0","   1.255"," 146.240","  40.622","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:38:304","739532110052","  98.109","  28.000"," 3500","  15.130","1208.581"," 335.717","  10.518"," 652.657"," 181.294"," 70","0","   1.412"," 146.382","  40.662","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:38:407","739788896500","  98.212"," 100.000"," 3500","  61.973","1214.961"," 337.489","  49.724"," 657.776"," 182.716"," 75","0","   1.754"," 146.563","  40.712","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:38:504","740030897872","  98.309","  96.000"," 3500","  62.109","1220.987"," 339.163","  49.635"," 662.592"," 184.053"," 77","0","   1.810"," 146.739","  40.761","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:38:603","740276269960","  98.407","  93.000"," 3500","  60.609","1226.950"," 340.819","  48.153"," 667.329"," 185.369"," 78","0","   1.841"," 146.920","  40.811","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:38:704","740530082586","  98.509","  99.000"," 3500","  63.364","1233.398"," 342.611","  50.666"," 672.485"," 186.801"," 80","0","   1.870"," 147.110","  40.864","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:38:804","740779692160","  98.609","  96.000"," 3500","  62.633","1239.666"," 344.352","  50.160"," 677.505"," 188.196"," 82","0","   1.822"," 147.292","  40.915","   0.000","   0.004","   0.001","  47.000","  750"
